"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205883_at",-3.82254631750474,8.14799999666655,-10.2716096291739,9.00745657945236e-10,1.85845513851794e-07,12.5763584282497
"204007_at",1.55436587055128,7.97534835040871,10.2591818791642,9.20674055887749e-10,1.8709115060084e-07,12.5546165909362
"207655_s_at",2.06715613201522,7.0652109904656,10.257395959063,9.23575217254966e-10,1.8709115060084e-07,12.5514906177115
"216541_x_at",5.58253701274613,5.33369493778409,10.2358099049478,9.59400598477446e-10,1.92597509332189e-07,12.5136761932942
"210764_s_at",-2.92899582014778,9.22163094972244,-10.2069953004959,1.00948310808431e-09,2.00842072298595e-07,12.4631082399445
"214994_at",2.22365331653388,3.54383851063813,10.1620587339836,1.09306674664698e-09,2.15546958544555e-07,12.384040026013
"218276_s_at",-1.2980683207253,7.27110776955946,-10.1487105153176,1.11925404622485e-09,2.1877489396516e-07,12.3605044097851
"210852_s_at",-2.30148366124292,4.569797112912,-10.0860548142907,1.2511606536004e-09,2.4070570048374e-07,12.2497305168877
"200800_s_at",-2.56911063826939,9.75522543615714,-10.0852050022272,1.25305664659668e-09,2.4070570048374e-07,12.2482246709978
"210915_x_at",3.1723776477774,7.39920619915877,10.0481866061946,1.33860753167358e-09,2.54941808788738e-07,12.1825405406027
"211656_x_at",3.2629418568513,9.8104619805787,9.99868192301532,1.46258271065772e-09,2.76192631708356e-07,12.094430353636
"208091_s_at",1.75179464834345,9.32332528967552,9.98585037879898,1.49662043198486e-09,2.80245320049736e-07,12.0715416219855
"201348_at",-2.08338495722379,11.8251291820591,-9.94361251972447,1.6145819612941e-09,2.99814415362637e-07,11.9960505259931
"209612_s_at",-3.93977148719429,7.21768607416377,-9.91899853412094,1.68773121548383e-09,3.10807559294431e-07,11.9519535734306
"212311_at",2.34302678958836,7.25380614643041,9.90744893208433,1.72323133489771e-09,3.14743965864964e-07,11.9312353579179
"212226_s_at",-2.11179119989693,11.1416202655097,-9.88617486942229,1.79066241948311e-09,3.24401062547497e-07,11.8930283609069
"34210_at",4.45664146004293,5.64228708226895,9.87488171806739,1.82756352827338e-09,3.28416113713836e-07,11.8727229993663
"207574_s_at",-2.79127140636109,10.3305660495475,-9.86003114397808,1.87729243747235e-09,3.32751103356559e-07,11.8459964609174
"218880_at",-2.85876149998723,7.4275844005167,-9.85877791475535,1.88155270937156e-09,3.32751103356559e-07,11.8437397353993
"201287_s_at",2.52627934616721,7.42418759386602,9.83839738337791,1.95225957453247e-09,3.42537008655961e-07,11.8070116778625
"219648_at",1.56921425433674,5.8399542037005,9.80335823349,2.08033194937333e-09,3.62156537717858e-07,11.743742506013
"205794_s_at",-2.24644581232869,8.13130426019734,-9.79716973113687,2.1038417563255e-09,3.62967069198989e-07,11.7325517138132
"212724_at",-1.74597263247865,9.60689966806406,-9.79359018941812,2.1175658123174e-09,3.62967069198989e-07,11.7260765082055
"215990_s_at",-1.75068078766688,8.16618857147163,-9.75611010089496,2.26696474322303e-09,3.85608972314799e-07,11.6581778817673
"205831_at",2.73369044945416,6.91714075941839,9.73597754658305,2.35168528326476e-09,3.96989417931732e-07,11.6216311245633
"204882_at",3.28923821452388,5.60719213410161,9.72607442104219,2.39455666744161e-09,4.01187264816552e-07,11.6036347096041
"209671_x_at",2.57508238340168,7.51641123072524,9.70265623478222,2.49918924169332e-09,4.1559279009442e-07,11.5610276593505
"205936_s_at",3.35988161073844,5.46107421757464,9.69328180100216,2.54239217872313e-09,4.19645369766574e-07,11.5439519218371
"213539_at",2.53705397331602,6.92586729107922,9.68814065541183,2.56641355368363e-09,4.20495538358326e-07,11.5345823790809
"217369_at",2.45326377167852,7.48661948784582,9.66273230230204,2.6886323324414e-09,4.37305067618918e-07,11.4882263081675
"201531_at",-2.18575418489267,10.7665458079261,-9.6250652765509,2.88102654616682e-09,4.65202279190111e-07,11.4193507765335
"219684_at",2.54026470252028,5.27404854036244,9.6017713443357,3.00709587069622e-09,4.82065591990819e-07,11.3766646251741
"209823_x_at",3.75112951242838,9.17724036906164,9.56979539413891,3.18953113576497e-09,5.07659444987506e-07,11.3179535120537
"201137_s_at",2.09907908045391,11.0665282640296,9.54436900487775,3.34276570448782e-09,5.28275519100014e-07,11.2711727999595
"216250_s_at",1.41869277817989,8.57771333461155,9.51120714599088,3.55415934663973e-09,5.56500665805661e-07,11.2100329448804
"213537_at",2.81834406778341,8.21665982289683,9.50829185720345,3.57339365638799e-09,5.56500665805661e-07,11.2046511991145
"204446_s_at",2.29864403310044,8.84312853332596,9.50484287569692,3.59628846546763e-09,5.56500665805661e-07,11.198282795813
"208121_s_at",1.69160793278345,6.66135003629786,9.45468229121692,3.94698647355029e-09,6.04566894944688e-07,11.1054869207261
"221879_at",2.30638334934583,5.75577458208749,9.44960698782108,3.98439158052476e-09,6.04566894944688e-07,11.0960793192827
"217853_at",1.84189686876232,9.19864912934153,9.4490792549171,3.98830200407796e-09,6.04566894944688e-07,11.0951009171683
"206991_s_at",2.95038368488185,6.33084906341224,9.44407979585199,4.02554508201075e-09,6.04691279679356e-07,11.0858302419356
"204011_at",-2.18779774988989,7.43677784978696,-9.44170042831005,4.04339634125674e-09,6.04691279679356e-07,11.0814169410344
"205474_at",1.37634237380363,8.11455359260069,9.43597867616064,4.08666040408904e-09,6.07087025228774e-07,11.070801065295
"201690_s_at",2.19402910625653,6.65606635673345,9.43209826611729,4.11627411331568e-09,6.07436662695453e-07,11.0635990789689
"202431_s_at",-2.49631720929661,9.22748586902515,-9.31126378240312,5.15890151583916e-09,7.5628817419371e-07,10.8383377452425
"212741_at",-3.62993801561651,7.98796132240032,-9.30623368513362,5.20782219571696e-09,7.58469947628503e-07,10.828918694194
"211796_s_at",5.11577153013809,5.65973003291107,9.29656864634872,5.303173423789e-09,7.67341645469418e-07,10.8108111188199
"217478_s_at",2.19481962460228,9.7989710142596,9.2153587758181,6.17938857652978e-09,8.88356875166537e-07,10.658173164032
"206687_s_at",1.47351586314356,7.48095233613238,9.21013465027644,6.24065090071826e-09,8.91412974491698e-07,10.6483241168181
"219452_at",3.3065072755282,4.01515453668809,9.20500978795346,6.30136036565604e-09,8.94351675337029e-07,10.6386586757351
"209304_x_at",-3.03509333855604,9.64202711607221,-9.15857140038504,6.88015023442706e-09,9.64339440547208e-07,10.5509165720052
"214181_x_at",2.93794613219222,6.53368773530853,9.15666406500754,6.9050674054835e-09,9.64339440547208e-07,10.5473066368052
"204359_at",2.57515390725037,7.32075052172567,9.15499279907645,6.92697738484487e-09,9.64339440547208e-07,10.5441431008078
"204162_at",2.86264868809017,3.3453451145058,9.15190987919047,6.96758290751247e-09,9.64339440547208e-07,10.538306468115
"209305_s_at",-3.09057437943924,8.912562489189,-9.14548508749537,7.05299843074402e-09,9.70135580446105e-07,10.526138866985
"202581_at",-2.77774996638316,9.07984564874115,-9.12026210033861,7.39895041500943e-09,1.01147737483224e-06,10.4783168770295
"37028_at",-2.57655635989446,8.95124783804255,-9.11608279174929,7.45794773486091e-09,1.01332591082869e-06,10.4703848143602
"209734_at",1.46620030005784,7.72941717412879,9.09853925017929,7.71096389716882e-09,1.04135399103402e-06,10.4370627561853
"210972_x_at",2.56859028898263,7.64819605175163,9.07901446171559,8.00302716445925e-09,1.07428586931112e-06,10.3999290182691
"211991_s_at",2.67714716466158,10.2389433091355,9.06853983276474,8.16440885388222e-09,1.0893863622219e-06,10.3799864861345
"214084_x_at",3.80606541287373,6.90465892434297,9.04677164894818,8.51065379848908e-09,1.12882677733174e-06,10.3384951525734
"205913_at",-3.92661954843408,5.97901976135059,-9.03260343643658,8.74414767059714e-09,1.1529339795498e-06,10.3114555632055
"211582_x_at",3.16856433244426,6.49252502777353,8.97633871875492,9.7388341292888e-09,1.27653200531143e-06,10.2038094488434
"201291_s_at",3.0456407882245,3.68939965140364,8.95681982441532,1.01106685936814e-08,1.31530765573591e-06,10.1663660662633
"201310_s_at",2.2695428788136,7.98112101791493,8.95465962768185,1.01527135837444e-08,1.31530765573591e-06,10.1622189696227
"221841_s_at",-1.92152803323547,11.2335002506891,-8.94719863832013,1.02993273156733e-08,1.32658907846906e-06,10.1478906867204
"218087_s_at",-2.72090669470782,6.62716501124179,-8.92519746937246,1.07445554842728e-08,1.37598235549454e-06,10.1055952852664
"210096_at",-6.6329995994467,5.49165762785008,-8.9143935248621,1.09704352169853e-08,1.39688118822904e-06,10.0848016615954
"206150_at",2.34731943040243,6.84070645728842,8.90084317417899,1.12606978348885e-08,1.42569391962966e-06,10.0586999029306
"212665_at",-1.71662599977073,8.95928754792912,-8.89467343318628,1.13954816381962e-08,1.43460744262106e-06,10.046807029522
"1405_i_at",4.35473857132508,5.62193235897569,8.88424508978056,1.16271060785403e-08,1.45554384689952e-06,10.0266935054639
"212998_x_at",3.18096782822742,9.3896566834122,8.84094259590957,1.26422444413858e-08,1.56894610897298e-06,9.94301683762661
"201289_at",-2.48446099483133,9.83288440095239,-8.83965483265552,1.26738006379363e-08,1.56894610897298e-06,9.94052450384158
"219117_s_at",2.3575328728856,8.835335589611,8.82339488123932,1.30793281564491e-08,1.60777067014094e-06,9.90903567966428
"205721_at",2.77359397181948,4.90887670207343,8.82133205981869,1.31317265164319e-08,1.60777067014094e-06,9.9050382802045
"214054_at",1.61887981870255,7.28273525903581,8.77601478389269,1.43393088032133e-08,1.74032759501786e-06,9.81707524388832
"205804_s_at",3.39780939388077,4.3106677339379,8.77489332345816,1.43706088714843e-08,1.74032759501786e-06,9.81489489575236
"202036_s_at",-1.82657441177473,7.97412371703389,-8.75812747780071,1.48470627465771e-08,1.7883086442269e-06,9.78227827239534
"219874_at",2.50665142007954,4.89171523769435,8.7325324234728,1.56061651071167e-08,1.86963536065528e-06,9.73241134806848
"205568_at",3.70692131629034,5.69670302466829,8.6828282713373,1.71971233568764e-08,2.04921657626351e-06,9.63531763883866
"201292_at",2.76409427964095,4.32985353740459,8.62109958523466,1.9409270789387e-08,2.30051479255272e-06,9.51426548759931
"212322_at",1.11724145411497,7.45177816109588,8.58113395830463,2.09966303971427e-08,2.47549161449487e-06,9.43561370087063
"204670_x_at",1.76259903656195,11.6815801794051,8.5770285382149,2.11671199031432e-08,2.48245754106179e-06,9.4275219131394
"216517_at",3.55873129447588,4.39991473169046,8.56901940732834,2.15038538086356e-08,2.50874541580014e-06,9.4117292648501
"207104_x_at",3.13842287718822,6.24883885333072,8.55498780265894,2.21072076258437e-08,2.56570264336811e-06,9.38404014267911
"201669_s_at",1.9305307642183,9.22272637158731,8.55104255726881,2.22799840425702e-08,2.56953189545615e-06,9.3762499758508
"213888_s_at",3.5756623964677,4.86661607859865,8.54898082826539,2.23708292293898e-08,2.56953189545615e-06,9.37217809730599
"214574_x_at",2.83495038892537,7.28746789750612,8.52544758878319,2.34353098181464e-08,2.67799491629618e-06,9.32565908925043
"213217_at",-3.72371748118642,5.95734184734566,-8.50796411602436,2.42599436763133e-08,2.75303209464928e-06,9.29104971598136
"209589_s_at",2.37823533342552,5.1447437606861,8.50631908549425,2.43390621839926e-08,2.75303209464928e-06,9.28779114119912
"217236_x_at",3.05712213088426,5.83458247163585,8.49542148199022,2.4869967085433e-08,2.79887614426619e-06,9.26619514100519
"213497_at",-1.36820591229205,6.64922063339638,-8.47977910073824,2.56530309450613e-08,2.86341038942947e-06,9.23516783503348
"211647_x_at",3.91755637030871,4.69007895012126,8.47884869281342,2.57004029029257e-08,2.86341038942947e-06,9.23332127447272
"217390_x_at",2.01317580202953,6.04500020155768,8.4433886371605,2.75749163491986e-08,3.05697443288155e-06,9.16285586923424
"209183_s_at",-2.08191733416606,10.2216337419978,-8.42504819964085,2.85993294098426e-08,3.15484582791843e-06,9.12634239817265
"212587_s_at",2.32040606250829,8.02375729074801,8.38705797451098,3.08483082088219e-08,3.38617168382847e-06,9.05056160991547
"211990_at",1.72204127686622,11.457062046489,8.37432773096564,3.16421647232004e-08,3.45628606140723e-06,9.02512362388786
"206978_at",1.88349634157607,6.43300563065256,8.36829385174072,3.20257805416864e-08,3.48112423322146e-06,9.01305874117958
"38149_at",1.60033197168669,6.85118269321166,8.34511368627454,3.35447579803719e-08,3.61577565571787e-06,8.96666285620242
"203922_s_at",1.72431526570043,7.40427783875736,8.34445364316973,3.35890840880312e-08,3.61577565571787e-06,8.96534067453524
"203185_at",1.31617978762997,7.73422376380668,8.32725136404606,3.47659189643436e-08,3.72446621289648e-06,8.93086034888314
"204269_at",1.6602922360026,6.93877575726028,8.32199811247764,3.51337288525076e-08,3.74586066995419e-06,8.9203225851709
"210448_s_at",3.11553920156712,5.15895191738424,8.30758101231018,3.61639473630477e-08,3.83733923376568e-06,8.89138306168367
"203879_at",1.39874209256325,7.41336100602474,8.29169615313614,3.73352519503033e-08,3.94285032800289e-06,8.85946414035327
"219371_s_at",-1.54249318012098,10.5781499719769,-8.28830301477246,3.75904914049345e-08,3.95107981120828e-06,8.85264148584793
"212230_at",-1.7872886774922,9.96389374359335,-8.27924336595786,3.8280846242691e-08,4.00475162829053e-06,8.83441728588588
"216892_at",3.59333477296098,5.19936921129582,8.26301861310692,3.95501024128549e-08,4.11820061712918e-06,8.80175164043377
"202912_at",-3.06290416218239,9.59379634318529,-8.25436460804926,4.02447984861076e-08,4.17104578914388e-06,8.7843135047119
"201998_at",1.63912509367944,8.40049509828865,8.24840036949206,4.07309002951415e-08,4.20188264479925e-06,8.77228933605648
"213869_x_at",2.0246398536289,7.55640825558081,8.23634731331665,4.17318545534966e-08,4.26711312178478e-06,8.74797486920951
"205101_at",2.69513835677091,4.9464738492417,8.23617670386048,4.17462038571593e-08,4.26711312178478e-06,8.74763055726908
"202768_at",-5.31715431264186,8.98372349138022,-8.22919582326892,4.2337729728973e-08,4.30781566918131e-06,8.73353879508382
"204042_at",-1.84225111534314,7.7908169265877,-8.22424548090908,4.2762437631991e-08,4.33125180797116e-06,8.7235418498631
"203980_at",-3.20526794968285,8.78824930070984,-8.20850721509677,4.41421455247801e-08,4.44579311903228e-06,8.69173682796972
"206423_at",-4.82473915631592,5.34894372354294,-8.20682476745363,4.42923337263908e-08,4.44579311903228e-06,8.68833479492251
"202014_at",-2.91072666813496,8.26156085593494,-8.20408016056487,4.453847188816e-08,4.44717094601356e-06,8.68278415952129
"209969_s_at",2.91069145847882,6.39279962680857,8.20222975337369,4.47052143745024e-08,4.44717094601356e-06,8.67904134831469
"213131_at",-1.59126804816641,7.61978175010023,-8.19538677572944,4.53274638638992e-08,4.48903056568562e-06,8.66519598114905
"218542_at",2.38954863268791,4.02151691995173,8.18842301635666,4.59698825051696e-08,4.53250837107387e-06,8.65109960396112
"205959_at",3.0836688913403,3.92178023470483,8.1835488293447,4.64251216649213e-08,4.55722901347771e-06,8.6412290589923
"204271_s_at",-2.04506662082538,7.33638608172343,-8.18080624649124,4.66833172999665e-08,4.55851954754674e-06,8.63567370949119
"218843_at",-2.83264618496048,5.95063841947449,-8.17727375505862,4.70180638107605e-08,4.55851954754674e-06,8.62851679932875
"206513_at",2.56383861387522,6.71287789818078,8.1769171898387,4.70519901241193e-08,4.55851954754674e-06,8.6277942941839
"36829_at",-1.77242279083425,8.85006244126772,-8.16498991091558,4.82015271653946e-08,4.64967372219259e-06,8.60361603834657
"201236_s_at",-1.54826389718903,9.45644958836409,-8.1539985181584,4.92865401817125e-08,4.73384471926336e-06,8.58131757101168
"216430_x_at",4.00166043257424,4.44175703843407,8.14790859577888,4.98985309908179e-08,4.77205564836221e-06,8.56895563987913
"209627_s_at",2.74874391882455,5.82756141209234,8.14314697467611,5.03824997719382e-08,4.79774889922264e-06,8.55928646094265
"203923_s_at",2.18615073430925,8.5344119100146,8.13087956703151,5.16518062457797e-08,4.89769020670089e-06,8.53436124941503
"204731_at",-2.41157011206465,9.30727813362834,-8.12353284868036,5.24277319425882e-08,4.95019979185039e-06,8.51942406573493
"205281_s_at",-2.19324477809381,6.41935354251672,-8.1201632132974,5.27876324871234e-08,4.96315111692224e-06,8.51257050580758
"212762_s_at",-1.86906039315715,7.96766502649214,-8.08781661451563,5.63750100528795e-08,5.27816953364838e-06,8.44670044596398
"204949_at",2.33285526851686,6.10912233450386,8.06072403486225,5.95730227698358e-08,5.55424965012658e-06,8.3914184073295
"200965_s_at",-1.86477726751818,8.89796349652722,-8.04083361541171,6.20396738721351e-08,5.76012522038661e-06,8.35076775830141
"212671_s_at",4.08148120728641,9.84172699444684,8.03040492853297,6.33748423731491e-08,5.85060645233652e-06,8.32943250638227
"202948_at",-1.78847846196041,10.0152792809234,-8.02913591288114,6.35393242142188e-08,5.85060645233652e-06,8.32683529951743
"201525_at",-4.39110775461581,9.41461707355969,-8.02493007368817,6.40876152947696e-08,5.87680794902614e-06,8.31822590852722
"209083_at",2.96714029896447,6.42999910871006,8.02069015640577,6.46452925679996e-08,5.90365186185547e-06,8.3095442869986
"204254_s_at",1.07370230015171,6.80703837485177,8.01117237540581,6.59154824108553e-08,5.99508038596362e-06,8.29004671230112
"201473_at",-2.24460706479225,9.88119847745327,-8.00648752704235,6.65501272158638e-08,6.02819709248412e-06,8.28044500952524
"204961_s_at",4.24292253906121,6.86806935589643,8.00144793126007,6.72398725718873e-08,6.06601652032132e-06,8.27011286036219
"201954_at",1.26778152400594,9.94788506179935,7.99014031889231,6.88144679016203e-08,6.17162868478026e-06,8.24691729912195
"213142_x_at",1.4062285795009,7.70511440903865,7.98907698971889,6.89644815559074e-08,6.17162868478026e-06,8.24473515974958
"216840_s_at",-3.15856677477959,6.45918602178321,-7.95468952862015,7.40022453676747e-08,6.54589708339761e-06,8.17408185437375
"211999_at",-1.20778311461737,11.2452036092846,-7.95283614268496,7.42843190869375e-08,6.54589708339761e-06,8.17026920628524
"219799_s_at",2.03792099845558,7.18698864932704,7.95276040710143,7.4295869131348e-08,6.54589708339761e-06,8.17011339857466
"220918_at",2.25223783842736,5.59009132008411,7.95259062632024,7.43217682582954e-08,6.54589708339761e-06,8.16976411265778
"213909_at",3.05691014425526,7.52019398935333,7.93039455224557,7.77891683795863e-08,6.79922696089555e-06,8.12406639757612
"202284_s_at",-2.07738769769603,9.22485527708398,-7.93027478811358,7.78083236111998e-08,6.79922696089555e-06,8.1238196403521
"212415_at",2.60119869251048,5.7376963899724,7.92792837824329,7.81845946703756e-08,6.80541923062492e-06,8.11898479199467
"213056_at",1.53471737933837,7.64335337139494,7.92516894514973,7.8629501272472e-08,6.81751430682683e-06,8.11329792444091
"203973_s_at",-1.97807654570121,11.3203894256981,-7.92319395277793,7.89495345997823e-08,6.81873054064709e-06,8.10922705177744
"217984_at",1.2166473136641,9.175109474585,7.91642271554375,8.00570033741003e-08,6.88768419376478e-06,8.09526602744174
"204960_at",2.81340240065936,4.86024360645073,7.9115982230228,8.08558401536505e-08,6.92965648516844e-06,8.08531496582833
"206011_at",1.37353963347443,6.75561794138136,7.90550597121247,8.1876354343911e-08,6.97343745432662e-06,8.07274441780879
"209619_at",1.43406663247856,12.0535015231528,7.90481711525988,8.19925778859927e-08,6.97343745432662e-06,8.07132273321155
"204273_at",-2.29150874691439,5.53411334471649,-7.89487149397877,8.36896957595972e-08,7.09071289205743e-06,8.05078932014024
"218454_at",1.31866271703399,8.96613316528641,7.88650903757036,8.51446909423764e-08,7.18666344041278e-06,8.03351389548582
"201689_s_at",2.21690751358785,5.51738089122006,7.86369148985268,8.92489676854123e-08,7.50465942239262e-06,7.98632760943325
"219497_s_at",2.53126014285251,4.64892335050471,7.86116655708793,8.97155087925084e-08,7.51552888129122e-06,7.98110167927502
"212494_at",-1.70320651896761,8.47678917639714,-7.85829413685294,9.02493162024466e-08,7.5319307600716e-06,7.97515547445346
"220301_at",2.57653972917374,3.3332917761612,7.85309330009949,9.12241851043409e-08,7.58488252492548e-06,7.96438631259666
"207551_s_at",1.10341734534428,7.77941381851155,7.8473013196439,9.2322653402819e-08,7.64767912927515e-06,7.95238870255817
"203104_at",2.13663621314033,9.18471026563415,7.83870669899679,9.39778535430646e-08,7.7559574462967e-06,7.9345771280672
"206588_at",2.33724961071664,4.232636636062,7.79486430165214,1.02910381492154e-07,8.46181561177002e-06,7.84355923741494
"216950_s_at",2.29984015213216,7.46701781632563,7.78069837141802,1.05980149776804e-07,8.68218999072255e-06,7.81409379057399
"205859_at",1.49865508368364,8.32897828839375,7.75909811213415,1.10843863680068e-07,9.04737660946136e-06,7.76911156120438
"220731_s_at",0.981851123155076,8.26476410810271,7.75719854008447,1.11282453957866e-07,9.0500252611063e-06,7.76515265566325
"200799_at",-1.3947783609547,11.2426072519453,-7.75512181888455,1.11763993879845e-07,9.05613482045308e-06,7.76082398432793
"212959_s_at",1.30613842703916,7.80588537951364,7.74760182960604,1.13525741179587e-07,9.16555829965485e-06,7.74514451798732
"205098_at",1.83471353732131,8.7147421292305,7.74281503207273,1.14662059479896e-07,9.22387968011015e-06,7.7351598060122
"215051_x_at",2.45964345776534,8.99431037184081,7.72956323354456,1.17869418175654e-07,9.43125204856035e-06,7.70750161782904
"204820_s_at",2.05750476873713,9.02220987295363,7.72868018836118,1.18086403157041e-07,9.43125204856035e-06,7.70565773131617
"212759_s_at",-2.94207302106085,5.64584816807082,-7.72296090268563,1.19501773061396e-07,9.51020717545391e-06,7.69371269357871
"211276_at",-2.33930737963789,5.20857508255704,-7.71391290810093,1.21776728852553e-07,9.65676458726493e-06,7.67480627463262
"206701_x_at",-2.06693420827017,7.05216196199264,-7.71112686021677,1.22486184236147e-07,9.66938968659694e-06,7.66898236429344
"205049_s_at",2.09633757576348,6.80981276929254,7.70988492588213,1.22803809240539e-07,9.66938968659694e-06,7.66638590036509
"208868_s_at",-1.9888778174826,7.30440312256826,-7.7001634895923,1.2531959022229e-07,9.83273390465949e-06,7.64605434079195
"208885_at",1.58742976554789,8.6048514861263,7.6912732643315,1.2766677212629e-07,9.98174976593022e-06,7.62744981103826
"202803_s_at",1.64549545164177,9.16162665101297,7.67563184506317,1.31907006458089e-07,1.02772161709986e-05,7.59469071449357
"212543_at",1.07280061794987,8.27019108815553,7.67075351013782,1.33258964381263e-07,1.0346374575985e-05,7.58446674145955
"202037_s_at",-1.73114754489716,8.85296037608914,-7.66326799966567,1.35361295419688e-07,1.04731102286004e-05,7.56877231323852
"210152_at",1.58721095869618,6.22290948995504,7.65577686767463,1.37499444348129e-07,1.06017305135272e-05,7.5530583918563
"208894_at",2.27007422479628,11.3632808574829,7.64747468514257,1.39909796138656e-07,1.07503792667506e-05,7.53563414925626
"202524_s_at",1.18986402250866,7.17318055426026,7.64435094806939,1.408279402257e-07,1.07837422407192e-05,7.52907574138031
"217084_at",3.44739901024547,3.12759901162666,7.61354941793234,1.50220757417676e-07,1.14635929367742e-05,7.46433500624769
"213475_s_at",2.59967225322813,4.84858757158435,7.60963638506525,1.51459407500511e-07,1.15186688646207e-05,7.45610100997261
"212096_s_at",-1.4830337349941,8.46350269297561,-7.5993762616761,1.54757420177796e-07,1.17294544007545e-05,7.4345011815909
"200696_s_at",-1.5405330765985,11.680722064399,-7.59579574166209,1.55925684520233e-07,1.17779390785233e-05,7.42695999762778
"210982_s_at",2.33160624442064,11.1986186721715,7.59290921300403,1.56874125053637e-07,1.18095477316561e-05,7.42087919786725
"203547_at",1.41933610381547,8.06550600837558,7.58806745955087,1.58478372657495e-07,1.18901467270268e-05,7.41067693088427
"204994_at",1.20821598572153,7.63391155413603,7.58594969349192,1.59185369624782e-07,1.19031127226477e-05,7.40621348487494
"221558_s_at",2.89040398762181,5.57894855811048,7.57515104021205,1.62841269489319e-07,1.21357592241823e-05,7.38344447112039
"208306_x_at",1.62002139833712,12.2709524934482,7.56456935126733,1.6650767813564e-07,1.23676353063216e-05,7.36111743110407
"208869_s_at",-1.81845338430828,8.44026491109686,-7.55667885958741,1.69296904628026e-07,1.25330329761671e-05,7.34445875495586
"AFFX-HUMISGF3A/M97935_3_at",1.66431528741035,9.10348789775028,7.55355194466501,1.70415521457572e-07,1.25740697504605e-05,7.33785474689303
"212560_at",2.74935062123759,6.92471867598818,7.54598294463948,1.73154876315692e-07,1.27340267621867e-05,7.32186356615331
"205786_s_at",1.51741059698309,8.75616268251345,7.53155854977445,1.78501625839605e-07,1.30840517387629e-05,7.2913671491764
"215565_at",2.83774024137178,4.12139319832055,7.52566049568037,1.80736603863282e-07,1.32044385045427e-05,7.2788891382264
"204891_s_at",3.18439979647968,5.56057423158277,7.51243235535412,1.85854648084796e-07,1.35233567203776e-05,7.25088619327632
"205685_at",1.69860008108069,6.26758278090809,7.5112594465323,1.86315599926218e-07,1.35233567203776e-05,7.24840208216594
"207238_s_at",3.79806228964084,6.93132591727949,7.50736636960612,1.87854033514626e-07,1.35603329227224e-05,7.24015556217584
"38964_r_at",1.17977124945709,9.60213635308338,7.50689262711296,1.88042134053818e-07,1.35603329227224e-05,7.2391519146233
"214805_at",-1.88302309462957,8.23456898047895,-7.50390027445036,1.89234745856432e-07,1.36023156190931e-05,7.2328117549387
"201693_s_at",-2.78536441795744,9.15588285476845,-7.49149118733657,1.94264175476405e-07,1.39189344763368e-05,7.20650648351503
"31874_at",1.11357172587517,7.56542501944929,7.47586628965973,2.00793427279758e-07,1.43406408335732e-05,7.17335431061269
"205116_at",-2.93050978703978,6.45019093386466,-7.47155519542931,2.02634410215751e-07,1.44258867822287e-05,7.16420136990751
"205997_at",3.79330326996031,4.10855107671178,7.45872628563504,2.08216308400713e-07,1.4776063694564e-05,7.13694914882657
"209901_x_at",3.01260636995391,8.1998509534372,7.4490342987188,2.12538163721715e-07,1.50348822292412e-05,7.11634575836623
"201890_at",2.73612406087316,4.6440410993633,7.43761473216284,2.17749155459153e-07,1.53547608578997e-05,7.09205342594408
"219159_s_at",3.03111069823396,5.1597385501692,7.41803729070925,2.26990981999328e-07,1.59559623088045e-05,7.05036589890213
"203036_s_at",-2.55601847562373,5.00425725655418,-7.40729278872225,2.3223381105818e-07,1.62731635591491e-05,7.02746476420604
"38241_at",1.43407047887398,6.29654229889653,7.38991753872609,2.40977484968905e-07,1.68197039307645e-05,6.99039745583168
"202992_at",-3.10582661063907,7.68303204075678,-7.38860852744683,2.41649791421384e-07,1.68197039307645e-05,6.98760322870609
"201466_s_at",-2.27505302107595,8.50812945972921,-7.38639240223284,2.42792395731341e-07,1.68197039307645e-05,6.98287213758436
"207540_s_at",2.52469292024276,6.61015676590582,7.38465675053959,2.4369115746583e-07,1.68197039307645e-05,6.9791663187972
"201674_s_at",-1.76642884230572,7.17948709356291,-7.3844323968127,2.43807582894446e-07,1.68197039307645e-05,6.97868726756792
"204655_at",2.08914020833785,6.99734327534391,7.37804927897702,2.47144121365696e-07,1.69645084935781e-05,6.96505485387487
"205992_s_at",1.53649258762183,6.5094828743215,7.37750798208243,2.47429217807876e-07,1.69645084935781e-05,6.96389855261899
"205569_at",3.28534023610025,5.0553720853778,7.37141428700736,2.50662173175371e-07,1.70979268144115e-05,6.95087865077045
"209773_s_at",1.24526987582388,6.35520891178436,7.37095096815187,2.50909754894428e-07,1.70979268144115e-05,6.94988850898327
"219806_s_at",1.34308753397474,7.93691209418182,7.34739559572465,2.6383452154097e-07,1.7923855620419e-05,6.89951081780691
"209670_at",3.4173649581807,6.72794269561672,7.32984243610662,2.73910150205926e-07,1.85517929393272e-05,6.86192112063505
"202081_at",-2.03803926670466,10.9124600906882,-7.32430171026108,2.77172144832004e-07,1.87158391008835e-05,6.85004711902222
"201983_s_at",-1.8130184375264,8.54933776213191,-7.31334259284392,2.83742388432503e-07,1.91016061674969e-05,6.82654905155889
"209685_s_at",1.40515452230974,6.78308686821906,7.30834344483451,2.86792526620251e-07,1.92487887671056e-05,6.8158246997608
"208383_s_at",-4.61738093708105,4.87423015288526,-7.30469523683808,2.89039696777573e-07,1.92836434975336e-05,6.80799630087818
